0.0000006126912966576235,1
0.0000006324555320336759,1
0.0000006522197674097283,1
0.0000006719840027857807,1
0.0000006917482381618331,1
0.0000007115124735378854,1
0.0000007312767089139378,1
0.0000007510409442899901,1
0.0000007708051796660425,1
0.0000007905694150420949,1
0.0000008103336504181472,1
0.0000008300978857941996,1
0.0000008498621211702521,1
0.0000008696263565463044,1
0.0000008893905919223568,1
0.0000009091548272984091,1
0.0000009289190626744615,1
0.000000948683298050514,1
0.0000009684475334265663,1
0.0000009882117688026186,1
0.000001007976004178671,1
0.0000010277402395547234,1
0.0000010475044749307758,1
0.000001067268710306828,1
0.0000010870329456828806,1
0.000001106797181058933,1
0.0000011265614164349852,1
0.0000011463256518110376,1
0.0000011660898871870899,1
0.0000011858541225631422,1
