0.0000012056183579391947,1
0.000001225382593315247,1
0.0000012451468286912994,1
0.0000012649110640673519,1
0.0000012846752994434042,1
0.0000013044395348194565,1
0.000001324203770195509,1
0.0000013439680055715614,1
0.0000013637322409476137,1
0.0000013834964763236662,1
0.0000014032607116997185,1
0.0000014230249470757708,1
0.0000014427891824518234,1
0.0000014625534178278757,1
0.0000014823176532039278,1
0.0000015020818885799801,1
0.0000015218461239560326,1
0.000001541610359332085,1
0.0000015613745947081373,1
0.0000015811388300841898,1
0.0000016009030654602421,1
0.0000016206673008362944,1
0.000001640431536212347,1
0.0000016601957715883993,1
0.0000016799600069644516,1
0.0000016997242423405041,1
0.0000017194884777165564,1
0.0000017392527130926088,1
0.0000017590169484686613,1
0.0000017787811838447136,1
